timestamp,datetime,CH4 (mg/m3),CO (mg/m3),NO (mg/m3),NO2 (mg/m3),OZ (mg/m3),PM10 (mg/m3),PM2.5 (mg/m3),SO2 (mg/m3),H2S (mg/m3)
1714410000,29.04.2024 17:00,,0.23,0.01,0.036,,0.039,,0.0013,0.0005
1714413600,29.04.2024 18:00,,0.23,0.009,0.034,,0.037,,0.0012,0.0007
1714417200,29.04.2024 19:00,,0.2,0.01,0.043,,0.035,,0.0012,0.0006
1714420800,29.04.2024 20:00,,0.27,0.004,0.049,,0.034,,0.001,0.0005
1714424400,29.04.2024 21:00,,0.4,0.002,0.06,,0.035,,0.0011,0.0011
1714428000,29.04.2024 22:00,,0.73,0.036,0.091,,0.036,,0.0015,0.0015
1714431600,29.04.2024 23:00,,1.5,0.157,0.096,,0.06,,0.0033,0.0025
1714435200,30.04.2024 00:00,,2.37,0.252,0.103,,0.068,,0.0048,0.0038
1714438800,30.04.2024 01:00,,2.53,0.272,0.106,,0.119,,0.0052,0.0034
1714442400,30.04.2024 02:00,,2.23,0.288,0.112,,0.135,,0.0053,0.0035
1714446000,30.04.2024 03:00,,1.7,0.238,0.11,,0.161,,0.0047,0.0033
1714449600,30.04.2024 04:00,,1.3,0.188,0.109,,0.169,,0.0039,0.0027
1714453200,30.04.2024 05:00,,0.77,0.084,0.11,,0.149,,0.0023,0.0025
1714456800,30.04.2024 06:00,,0.33,0.021,0.098,,0.143,,0.0012,0.0019
1714460400,30.04.2024 07:00,,0.23,0.01,0.074,,0.11,,0.001,0.0015
1714464000,30.04.2024 08:00,,0.13,0.009,0.049,,0.1,,0.001,0.0015
1714467600,30.04.2024 09:00,,0.17,0.01,0.046,,0.07,,0.0009,0.0004
1714471200,30.04.2024 10:00,,0.1,0.006,0.029,,0.061,,0.001,0.0
1714474800,30.04.2024 11:00,,0.1,0.007,0.029,,0.045,,0.0009,0.0002
1714478400,30.04.2024 12:00,,0.17,0.006,0.025,,0.041,,0.0009,0.0002
1714482000,30.04.2024 13:00,,0.2,0.01,0.029,,0.032,,0.0009,0.0004
1714485600,30.04.2024 14:00,,0.2,0.007,0.025,,0.029,,0.0009,0.0005
1714489200,30.04.2024 15:00,,0.2,0.005,0.022,,0.028,,0.001,0.0003
1714492800,30.04.2024 16:00,,0.2,0.005,0.025,,0.027,,0.0012,0.0005
1714496400,30.04.2024 17:00,,0.2,0.005,0.025,,0.028,,0.0013,0.0006
1714500000,30.04.2024 18:00,,0.2,0.004,0.025,,0.028,,0.0012,0.0006
1714503600,30.04.2024 19:00,,0.3,0.005,0.039,,0.03,,0.0012,0.0009
1714507200,30.04.2024 20:00,,0.4,0.007,0.048,,0.03,,0.0012,0.0012
1714510800,30.04.2024 21:00,,0.37,0.004,0.047,,0.031,,0.0012,0.0003
1714514400,30.04.2024 22:00,,0.4,0.005,0.051,,0.032,,0.001,0.0
1714518000,30.04.2024 23:00,,0.33,0.003,0.039,,0.036,,0.0011,0.0003
